id,proposition_id,answer_cluster_id,model_name,raw_response,parse_status,answered_cite_string,cite_resolved_real,name_match_score,run_id,answered_at
102,eac5c6e65a653d946aeba84b6525b5fe0c8efd042269115ff29f802321af12f4,470080,sonnet-4.6,"Costlow v. Weeks, 790 F.2d 1486 (9th Cir. 1986)",parsed,,1,,v1,2026-05-04T04:00:16Z
103,c616e28046a98ae4a100300ad7fe3f5ee815319a720877c9dfb95f148098ebd1,,sonnet-4.6,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
104,e36d4120a8e73186c39bb6fe24084fb6ea3f223035e91b91568340c7a77bf01f,,sonnet-4.6,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
105,23ce9b8f5ebc1bd72295d24183d109bb1b29794f9e11b271a5c1b64f3e15cc6b,,sonnet-4.6,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
106,fe244b872e50620eb1522405996b511fffaf78da3882d8b214e713271132a15b,,sonnet-4.6,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
107,8da5a869cda0071cb440668b4305e24296cd2eea7280d0e3da74606fc7b8c43a,8438243,sonnet-4.6,"Educadores PuertorriqueÃ±os en AcciÃ³n v. HernÃ¡ndez, 367 F.3d 61 (1st Cir. 2004)",parsed,,0,,v1,2026-05-04T04:00:16Z
108,48bbe437e1d56638c3aeecd121380ef61d7f7893aa15527601209119ebf95d84,8921487,sonnet-4.6,"Opoka v. INS, 94 F.3d 392 (7th Cir. 1996)",parsed,,1,,v1,2026-05-04T04:00:16Z
109,dc40866e30e65551fd6b39c2a61c339819985947377585ae45fa7a9cb0c41aaa,,sonnet-4.6,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
110,aea14c8a89731c62e709e885ac13cfe277c423dc33e608c20794c08ae2eb2c4f,,sonnet-4.6,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
111,577e8226c535393bc0e734484b2f923a848efa80ae58dc83cac8ff5fe22db433,112747,sonnet-4.6,"*Lujan v. Defenders of Wildlife*, 504 U.S. 555 (U.S. 1992)",parsed,,1,,v1,2026-05-04T04:00:16Z
112,3fc543b68cf25b96c67cd89877cebf9c7c97c7d60290b73d7072f6eb973d2d79,,sonnet-4.6,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
113,b3a2bd4220241e3d977fa25a53d8c7b6c33222c863439c27224346cb7be433ce,,sonnet-4.6,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
114,e5bb5f3d3df32181b169ed7553e2f1212cbaf73f46894844798dcb2e6a57c818,,sonnet-4.6,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
115,7bb6d9d745602fd6ecaa7ea9c3705014113290ce9d7b5c2456884a30270698dc,8936888,sonnet-4.6,"Telecommunications Research & Action Center v. FCC, 750 F.2d 70 (D.C. Cir. 1984)",parsed,,0,,v1,2026-05-04T04:00:16Z
116,ea52132132ea6c11eedba48733a7cc398233cb1db385c9196a4ebc6567430384,,sonnet-4.6,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
117,6a9567ea88065279f679e8123e3215438bb5eb8308046f4ce21ecfdf5853e99b,,sonnet-4.6,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
118,d3faf5940ada2a6d348f79889a3ed4926cf4f172b7b1347e9b72aeeccb6dc219,,sonnet-4.6,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
119,91650d481b601a502f240c3dad259b10c739627bf9c5b317f415b0a6180597ea,,sonnet-4.6,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
120,14277048ff65f4d88dee311ecbb4ee58fd7270f09535fcc8a62960bc62056583,,sonnet-4.6,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
121,98005864db8e7d2c56b18428bbca54a555e3a603648a1fbfb498972528cb9c48,,sonnet-4.6,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
122,82038fdfe794c482e6c59c2a56b4ad3da8051029edc4608f1d539fe3aa4f3701,,sonnet-4.6,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
123,a5abcd3928fb172ffea3248b2aca84c424ce9a6e147237db6f8cde1aab148852,613874,sonnet-4.6,"Haley v. City of Boston, 657 F.3d 39 (1st Cir. 2011)",parsed,,1,,v1,2026-05-04T04:00:16Z
124,4652e789013f3fe8bee1edef15d191cf64d02368b6e40650d591658d5792540e,529278,sonnet-4.6,"Quaker State Oil Refining Corp. v. Garrity Oil Co., 884 F.2d 1510 (1st Cir. 1989)",parsed,,1,,v1,2026-05-04T04:00:16Z
125,8d785772866c7f694930d78a3f881ab73576909c431e065694888c13b861d4a3,2672209,sonnet-4.6,"Lexmark International, Inc. v. Static Control Components, Inc., 572 U.S. 118 (U.S. 2014)",parsed,,1,,v1,2026-05-04T04:00:16Z
126,3425b2ef4e86bc0eee92e86e16e703edd09eedf89cf60df635365f4dbbe99ad2,,sonnet-4.6,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
127,6125df429db7ab3b462d329f98b9a8cefe4bdff55b2b7ce78ea661475b49bdf6,725103,sonnet-4.6,"Opoka v. INS, 94 F.3d 392 (7th Cir. 1996)",parsed,,1,,v1,2026-05-04T04:00:16Z
128,c39576376bd499c3aedc48c82ff46036f3ee5ddb31e359fc5e5b7dc7953f3ab0,,opus-4.7,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
129,dc28c311fcf8a4da61515f479f9bcecd6458926319a30f9a9644c78d4373c9af,7100340,opus-4.7,"Sprewell v. Golden State Warriors, 266 F.3d 979 (9th Cir. 2001)",parsed,,1,,v1,2026-05-04T04:00:16Z
130,b8a6363c1c067004bf070fe4b819bcfb0f0db0e1414a67aa519241e56ec1e8cf,,opus-4.7,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
131,9653bbe40e0a8031fb6b667f2d0970cf435a4466fd4ea3dfd1879fbf0c05c2b4,109282,opus-4.7,"Calmar Oil Co. v. Hall, 422 U.S. 1, 95 S. Ct. 2056 (1975)

UNKNOWN",parsed,,0,,v1,2026-05-04T04:00:16Z
132,aef98c458b963b2bfe4a515d5d7eaa9c33ec8e9fda2bbb4e068f69d7bc7e429e,152519,opus-4.7,"United States v. Green, 617 F.3d 233 (3d Cir. 2010)",parsed,,1,,v1,2026-05-04T04:00:16Z
133,09f5f700949bcb2e4508f90cfa7066c2e55055d400f5488aae6abc191c8814be,2745679,opus-4.7,"Hausler v. JPMorgan Chase Bank, N.A., 770 F.3d 207 (2d Cir. 2014)",parsed,,1,,v1,2026-05-04T04:00:16Z
134,00f9b8a70f7b50763b4d4ff949777aaffd452b7db8939e8b60ffea8a440437ae,109463,opus-4.7,"Mathews v. Diaz, 426 U.S. 67 (1976)",parsed,,1,,v1,2026-05-04T04:00:16Z
135,0fe77db256520d14bd1b90fd69f66c9c49271224900c7d47cffbd4b793119e2b,2679203,opus-4.7,"Nautilus, Inc. v. Biosig Instruments, Inc., 572 U.S. 898 (2014)",parsed,,1,,v1,2026-05-04T04:00:16Z
136,87f60a2cd2c7bf86f41e3886dfdfe511dc409f995b29f75870cc0bdd89486578,110330,opus-4.7,"Dawson Chemical Co. v. Rohm & Haas Co., 448 U.S. 176 (1980)",parsed,,1,,v1,2026-05-04T04:00:16Z
137,000568bbc077d1e3f6aba5730a5c1c398d63825eb3a1f42b92a3941c5146538f,2184017,opus-4.7,"Mayo v. Board of Education of Prince George's County, 797 F. Supp. 2d 685 (D. Md. 2011)",parsed,,1,,v1,2026-05-04T04:00:16Z
138,601d5db4ac77514d131ba8889e10bd309e23fbde1fbb3efdc29626c0b9c4c450,,opus-4.7,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
139,aeb1b6a9febd1224637dd02896db5ec5e2a668eee259f2d613d44b8dafeaad8b,8651126,opus-4.7,"Evans v. Jordan, 8 F. Cas. 872 (C.C.D. Va. 1813)",parsed,,1,,v1,2026-05-04T04:00:16Z
140,4b169832650f03aeb92a6b4c4df23e0076b464ffd116d1a3c63cde2016fa735d,600303,opus-4.7,"Doe v. Allied-Signal, Inc., 985 F.2d 908 (7th Cir. 1993)",parsed,,1,,v1,2026-05-04T04:00:16Z
141,2c14da4c5beb94e76807444b20ea37087233f0d96423ed4bcca634603cac7fb2,,opus-4.7,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
142,5be0f71658a863776c09a9352ab65f3faa0712efd44ffe5e0bf50eb7e5aca28c,616754,opus-4.7,"Robert Bosch LLC v. Pylon Manufacturing Corp., 659 F.3d 1142 (Fed. Cir. 2011)",parsed,,1,,v1,2026-05-04T04:00:16Z
143,e56c8d2d47d6385240bc80db96eea7c3d2206489f9f95472a0cc15a8a1feef94,2620702,opus-4.7,"Atwater v. City of Lago Vista, 532 U.S. 318 (2001)",parsed,,1,,v1,2026-05-04T04:00:16Z
144,641c893ecc19d1b7c9e5836010badbffe00fa7aeba3d087cc572361e716aaa9b,34822,opus-4.7,"United States v. Estate of Parsons, 367 F.3d 409 (5th Cir. 2004)",parsed,,0,,v1,2026-05-04T04:00:16Z
145,1ec3a31457dd371ea7a189b80b2ccb939a5ae0581ba831e8f8b8c54336ea9788,,opus-4.7,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
146,ac9469eaa09071ce1369c876477189c441b8398893efca62d9c5d36a66846e35,,opus-4.7,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
147,f8c71c283aaf3e68f6b38f9796bab41c58669ae69e1d0c7f002f2885e32d61a2,,opus-4.7,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
148,900131fb078ec33eb28a8c3c1e6733be1374ba37c0c49702026dbd7a070d012f,1599718,opus-4.7,"Jesse v. Danforth, 485 N.W.2d 63 (Wis. 1992)

Wait â€” that's a state case. Let me reconsider for a federal case.

UNKNOWN",parsed,,1,,v1,2026-05-04T04:00:16Z
149,9194dd244d911a173ca5f3f3007cc599742802d9a46286539f98fa50ce114d62,110715,opus-4.7,"Insurance Corp. of Ireland v. Compagnie des Bauxites de Guinee, 456 U.S. 694 (1982)",parsed,,1,,v1,2026-05-04T04:00:16Z
150,e21ce2f2a7095a6be208a975397fe5963e1025a2f0812f8111f3102a463db027,107200,opus-4.7,"United Mine Workers v. Gibbs, 383 U.S. 715 (1966)",parsed,,1,,v1,2026-05-04T04:00:16Z
151,940d760edbb5ff5fe18a230aad87c57034d95558caebaf214035abf01cfc86c0,,opus-4.7,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
152,353ddbd10ff4829684f160d2896cd251fb6f80bbd4eb6a92d2158592c73eb5d6,2620702,opus-4.7,"Atwater v. City of Lago Vista, 532 U.S. 318 (2001)",parsed,,1,,v1,2026-05-04T04:00:16Z
153,e411eb2fa437af22c49cfdc878b51565d40b87d9c8025f0ba44df6c96a0fd4b0,145922,opus-4.7,"Herring v. United States, 555 U.S. 135 (2009)",parsed,,1,,v1,2026-05-04T04:00:16Z
154,b3bc7cdf667d0868bb79bb02293c74307785e14a9cbbd4e9cf9b01a3eca47a12,,opus-4.7,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
155,f1a0639fc050d29a84185593300100b30aae65cd16a150609e7f71d912b12c77,,opus-4.7,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
156,acf2d050be85e30c8a265b6ac46a6bf8a9f3253f3aca13798721518f2455ef9e,,opus-4.7,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
157,592ca7fac83e697f27332b66bfcbc642896276b170d0ecf55faeebc01dd7702b,,opus-4.7,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
158,298a16b6a93d917dc43063d73f2794fa551983d7d46e2ef822abf94b19bca679,118074,opus-4.7,"Old Chief v. United States, 519 U.S. 172 (1997)",parsed,,1,,v1,2026-05-04T04:00:16Z
159,f961ab2b1cc8dde0b17607945d1fe5001afcabd17b2778a66319c79bd4bc3c8d,,opus-4.7,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
160,b39aa6b4d7fc3d4ff232df540df322444a3cb39f1251d34723f6706a12615672,,opus-4.7,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
161,8de4872a33c8753979008a26ea24b89460b517016cce1efa210330d4953529b9,,opus-4.7,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
162,fea6a051c4c7878aff74ef45b31295ef549453b700b729a34574a80eb598280e,10600092,opus-4.7,"Smith v. Spizzirri, 601 U.S. 472 (2024)",parsed,,1,,v1,2026-05-04T04:00:16Z
163,07db92df19e9d3e32e8c915f72455ba99e244692a23b05681c73f5cfcfc93f1e,,opus-4.7,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
164,0f80531300bb53d210bd372d4d70ab848d63d1caf6edd4f52ad8fa2a6adbc7d4,2824561,opus-4.7,"Belanus v. Clark, 796 F.3d 1021 (9th Cir. 2015)",parsed,,1,,v1,2026-05-04T04:00:16Z
165,f2094939afa4e597c43994356c85e6d68777cbdb0ee300bcca73f42cf3fe0115,,opus-4.7,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
166,8c9017fa14616cccf85149b3a1e55ebec0215546fc62a504a81e98b627bcbee2,7905963,opus-4.7,"Ailor v. City of Maynardville, 368 F.3d 587 (6th Cir. 2004)",parsed,,0,,v1,2026-05-04T04:00:16Z
167,ab1c62bbd040495d3a5d02f28c28b97aa3d6a452cd6f9f9bbbf6ccc0f0e1e1ec,145928,opus-4.7,"Winter v. Natural Resources Defense Council, Inc., 555 U.S. 7 (2008)",parsed,,1,,v1,2026-05-04T04:00:16Z
168,93cc446d86727e4d3cddb425f36a6bfcec24950e8eff4308ce71649528edefaa,796370,opus-4.7,"United States v. Anderson, 605 F.3d 404 (6th Cir. 2010)",parsed,,1,,v1,2026-05-04T04:00:16Z
169,f442bc5d1b0fd755b5e77fd5a510ed612132c6ba7307bebd54678c11e54012fb,2299064,opus-4.7,"Cantu v. Resolution Trust Corp., 4 Cal. App. 4th 857 (Cal. Ct. App. 1992)

UNKNOWN",parsed,,1,,v1,2026-05-04T04:00:16Z
170,9619a474e9102248315423cd47457905775d02ff7abf55e4bc15666ab5992ce2,613266,opus-4.7,UNKNOWN,parsed,,1,,v1,2026-05-04T04:00:16Z
171,bd63056ef2111c1f24dcfcd70335495cebf8f1ef03777545d11efffb3a15109f,2547294,opus-4.7,"Fox v. Ethicon Endo-Surgery, Inc., 35 Cal. 4th 797 (Cal. 2005)

UNKNOWN",parsed,,1,,v1,2026-05-04T04:00:16Z
172,59e56aa9f94bca8b75a59c1099066e7620a6a89d17b017988074ed7831ced450,8440877,opus-4.7,"Alliance for the Wild Rockies v. Cottrell, 632 F.3d 1127 (9th Cir. 2011)",parsed,,1,,v1,2026-05-04T04:00:16Z
173,6c6a80a88733bd889b1a353f2bdc3e1099c70d9be6f54d6f0a6631f54858ec54,,opus-4.7,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
174,44b931260e3b08348e9f2f15264f4a827dec1502509454c6956b3c28136b923f,7079981,opus-4.7,"Lopez v. Smith, 203 F.3d 1122 (9th Cir. 2000)",parsed,,1,,v1,2026-05-04T04:00:16Z
175,7f1065af101e5fe2ce3a9ad4d59b6aea5c97334359bb932ef7f9d5f6271c0da6,7856003,opus-4.7,"Planet Aid, Inc. v. Reveal, 44 F.4th 918 (9th Cir. 2022)",parsed,,0,,v1,2026-05-04T04:00:16Z
176,636da398d991ffc8bd8b85ffb7a80520e89acc2d3f4bba823e2c992a93437250,145875,opus-4.7,"Ashcroft v. Iqbal, 556 U.S. 662 (2009)",parsed,,1,,v1,2026-05-04T04:00:16Z
177,f717d55b43fd9efb89e26b147f4d3a5815177897eba98cf62cf4cbc505f8465a,222714,opus-4.7,"Mavrix Photo, Inc. v. Brand Techs., Inc., 647 F.3d 1218 (9th Cir. 2011)",parsed,,1,,v1,2026-05-04T04:00:16Z
178,0bd80e3415576ca9bfd0c213c76f0dbeae8509ec873e7819f60d8fb11c90db80,3048603,opus-4.7,UNKNOWN,parsed,,1,,v1,2026-05-04T04:00:16Z
179,137fc0a1fe50082f43efe017967e21f41a576fa3231c28dc88dc702a89467c02,2649076,opus-4.7,"Daimler AG v. Bauman, 571 U.S. 117 (2014)",parsed,,1,,v1,2026-05-04T04:00:16Z
180,251abe14ebdbeda8c55fcbc99fff03c1abb80d4a0191b9e2127b34e756d12a62,8921487,opus-4.7,"St. Louis Baptist Temple, Inc. v. FDIC, 605 F.2d 1169 (10th Cir. 1979)",parsed,,1,,v1,2026-05-04T04:00:16Z
181,8ff3cf63e235573f017de708756c234894385f5bf0d3535663d1d10c97576aad,10600098,opus-4.7,"Muldrow v. City of St. Louis, 601 U.S. 346 (2024)",parsed,,1,,v1,2026-05-04T04:00:16Z
182,8f7a73a01a54e0d9480c7b87e8e772b3037da6b6ee821d2bf5728fedab357484,216171,opus-4.7,"Kuebel v. Black & Decker Inc., 643 F.3d 352 (2d Cir. 2011)",parsed,,1,,v1,2026-05-04T04:00:16Z
183,4f9d3d44e7c20ccbe3c4bc56efa3befd50a131a02d9658956bf54e648f21795a,7035537,opus-4.7,"Mays v. Chater, 78 F.3d 1059 (5th Cir. 1996)",parsed,,0,,v1,2026-05-04T04:00:16Z
184,d4c6e721bc367bc485b5035ec473117f42678c9f09d10875e51983a864652467,507228,opus-4.7,"Dawkins v. Bowen, 848 F.2d 1211 (11th Cir. 1988)",parsed,,1,,v1,2026-05-04T04:00:16Z
185,610c8ff79d1e16d6b40ad5a8fd266aae9251a5d4682eeef6b1c0c772b5271179,104275,opus-4.7,"Heiser v. Woodruff, 327 U.S. 726 (1946)",parsed,,1,,v1,2026-05-04T04:00:16Z
186,05af6da42bff345cea2e0ee5f413225a4d76a7590cb33f9c7bc92e5ec0145a08,,opus-4.7,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
187,edd293d20fba174257f5256eef72a4014fbcdbdbb4a8f5ed8d2d75f2e3f8b93f,8952025,opus-4.7,"Low v. United States, 795 F.2d 466 (5th Cir. 1986)",parsed,,1,,v1,2026-05-04T04:00:16Z
188,1f46927ff421989c0731f25b873fb0f83c703fad97dfdc76b14f52185fe1b224,1087669,opus-4.7,"Sims v. Apfel, 530 U.S. 103 (2000)",parsed,,1,,v1,2026-05-04T04:00:16Z
189,08877b87ef0c6b7c1bae6bb4700118f786d5868a97d701bdd0a09d410c020f89,486569,opus-4.7,"Brown v. Ahern, 676 F.3d 899 (9th Cir. 2012)",parsed,,1,,v1,2026-05-04T04:00:16Z
190,10bf48e8c4be16be8ae0bc2f9c0ccbfa08b2f6eb1bda54bf49ea64c95d5f2fdf,8983223,opus-4.7,"Rosa R. v. Connelly, 889 F.2d 435 (2d Cir. 1989)

Wait, let me reconsider.

Hander v. San Jacinto Junior College, 519 F.2d 273 (5th Cir. 1975)

Wait, the specific quote about Texas independent school districts is from:

San Antonio Independent School District v. McKinney, 936 S.W.2d 279 (Tex. 1996)

UNKNOWN",parsed,,1,,v1,2026-05-04T04:00:16Z
191,d44ff47555864048a997fcce86cc23f2b4d76e966d9165f12a18b16c19a2f314,112209,opus-4.7,"City of Canton v. Harris, 489 U.S. 378 (1989)",parsed,,1,,v1,2026-05-04T04:00:16Z
192,89b6b55046d7f142e3b8f1761c11beb75a893278d6bce1a7a518f09c99286f22,,opus-4.7,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
193,102ea8dd8dab275da19d5c94b68ead58edbb474095990bbd6ee42c594f26ddfb,7350293,opus-4.7,"Gonzalez v. Thaler, 565 U.S. 134 (2012)",parsed,,1,,v1,2026-05-04T04:00:16Z
194,feb36569b9ad483ab129c0dc0f7d6003dbe324d21320bab1c6fec4c4030fbf71,8914911,opus-4.7,"Geddes v. United Financial Group, 559 F.2d 557 (9th Cir. 1977)",parsed,,1,,v1,2026-05-04T04:00:16Z
195,bd0f5114755ce53163ac88f1ed18a7fe9eaee04f2938c23a96e60e661ac6fbfd,4471245,opus-4.7,"Jennings v. Rodriguez, 583 U.S. 281 (2018)",parsed,,1,,v1,2026-05-04T04:00:16Z
196,d22fb40ba7c700594644889246b3d973df7399dc16a08342874eb25fc4ef298f,21147,opus-4.7,"Maleng v. Cook, 490 U.S. 488 (1989)",parsed,,1,,v1,2026-05-04T04:00:16Z
197,3518777e2d82498a0edaa086c661fff3360843a151dc947c43e32c676526cc6d,109296,opus-4.7,"Hicks v. Miranda, 422 U.S. 332 (1975)",parsed,,1,,v1,2026-05-04T04:00:16Z
198,0f97470370d9854804525561c8e410b733d3712ba1d50e4641b4c4e6d2b7b695,30544,opus-4.7,"Frank v. Barnhart, 326 F.3d 618 (5th Cir. 2003)",parsed,,1,,v1,2026-05-04T04:00:16Z
199,43e68b88109d0043b577a46ec4fe27d6a1d8e6dfe135a707836b64fce4e4028c,2378813,opus-4.7,"Brennan v. Astrue, 501 F. Supp. 2d 1303 (D. Kan. 2007)",parsed,,1,,v1,2026-05-04T04:00:16Z
200,91b1a789c9fc6b9f01fc58d56a973c6d057458fdf64238b7529e68b53c615c76,1169781,opus-4.7,UNKNOWN,parsed,,1,,v1,2026-05-04T04:00:16Z
