id,proposition_id,answer_cluster_id,model_name,raw_response,parse_status,answered_cite_string,cite_resolved_real,name_match_score,run_id,answered_at
293,353ddbd10ff4829684f160d2896cd251fb6f80bbd4eb6a92d2158592c73eb5d6,778847,gpt-5,"Knight v. Jacobson, 300 F.3d 1272 (11th Cir. 2002)",parsed,,1,,v1,2026-05-04T04:00:16Z
294,b3bc7cdf667d0868bb79bb02293c74307785e14a9cbbd4e9cf9b01a3eca47a12,215345,gpt-5,"United States v. Curley, 639 F.3d 50 (2d Cir. 2011)",parsed,,1,,v1,2026-05-04T04:00:16Z
295,f1a0639fc050d29a84185593300100b30aae65cd16a150609e7f71d912b12c77,542010,gpt-5,"United States v. Orozco-Santillan, 903 F.2d 1262 (9th Cir. 1990)",parsed,,1,,v1,2026-05-04T04:00:16Z
296,acf2d050be85e30c8a265b6ac46a6bf8a9f3253f3aca13798721518f2455ef9e,807646,gpt-5,"Lacey v. Maricopa County, 693 F.3d 896 (9th Cir. 2012)",parsed,,1,,v1,2026-05-04T04:00:16Z
297,592ca7fac83e697f27332b66bfcbc642896276b170d0ecf55faeebc01dd7702b,1269676,gpt-5,"United States ex rel. Mergent Services v. Flaherty, 540 F.3d 89 (2d Cir. 2008)",parsed,,1,,v1,2026-05-04T04:00:16Z
298,298a16b6a93d917dc43063d73f2794fa551983d7d46e2ef822abf94b19bca679,550091,gpt-5,"United States v. Roldan-Zapata, 916 F.2d 795 (2d Cir. 1990)",parsed,,1,,v1,2026-05-04T04:00:16Z
299,f961ab2b1cc8dde0b17607945d1fe5001afcabd17b2778a66319c79bd4bc3c8d,,gpt-5,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:16Z
300,8de4872a33c8753979008a26ea24b89460b517016cce1efa210330d4953529b9,110748,gpt-5,"United States v. Goodwin, 457 U.S. 368 (U.S. 1982)",parsed,,1,,v1,2026-05-04T04:00:16Z
301,07db92df19e9d3e32e8c915f72455ba99e244692a23b05681c73f5cfcfc93f1e,793125,gpt-5,"Energizer Holdings, Inc. v. Int'l Trade Comm'n, 435 F.3d 1366 (Fed. Cir. 2006)",parsed,,1,,v1,2026-05-04T04:00:16Z
302,f2094939afa4e597c43994356c85e6d68777cbdb0ee300bcca73f42cf3fe0115,2719319,gpt-5,"Center for Community Action & Environmental Justice v. BNSF Railway Co., 764 F.3d 1019 (9th Cir. 2014)",parsed,,1,,v1,2026-05-04T04:00:16Z
303,f442bc5d1b0fd755b5e77fd5a510ed612132c6ba7307bebd54678c11e54012fb,7325215,gpt-5,UNKNOWN,parsed,,0,,v1,2026-05-04T04:00:16Z
304,9619a474e9102248315423cd47457905775d02ff7abf55e4bc15666ab5992ce2,515738,gpt-5,"Porat v. Lincoln Towers Community Ass'n, 464 F.3d 274 (2d Cir. 2006)",parsed,,1,,v1,2026-05-04T04:00:16Z
305,6c6a80a88733bd889b1a353f2bdc3e1099c70d9be6f54d6f0a6631f54858ec54,4767761,gpt-5,"Arista Records, LLC v. Doe 3, 604 F.3d 110 (2d Cir. 2010)",parsed,,1,,v1,2026-05-04T04:00:16Z
306,7f1065af101e5fe2ce3a9ad4d59b6aea5c97334359bb932ef7f9d5f6271c0da6,7055858,gpt-5,"Planned Parenthood of Southern Arizona v. Neely, 130 F.3d 400 (9th Cir. 1997)",parsed,,1,,v1,2026-05-04T04:00:16Z
307,0bd80e3415576ca9bfd0c213c76f0dbeae8509ec873e7819f60d8fb11c90db80,3048603,gpt-5,"Car Carriers, Inc. v. Ford Motor Co., 789 F.2d 589 (7th Cir. 1986)",parsed,,1,,v1,2026-05-04T04:00:16Z
308,8ff3cf63e235573f017de708756c234894385f5bf0d3535663d1d10c97576aad,8442389,gpt-5,"Muldrow v. City of St. Louis, 144 S. Ct. 967 (U.S. 2024)",parsed,,1,,v1,2026-05-04T04:00:16Z
309,8f7a73a01a54e0d9480c7b87e8e772b3037da6b6ee821d2bf5728fedab357484,2804683,gpt-5,"Kuebel v. Black & Decker Inc., 643 F.3d 352 (2d Cir. 2011)",parsed,,1,,v1,2026-05-04T04:00:16Z
310,4f9d3d44e7c20ccbe3c4bc56efa3befd50a131a02d9658956bf54e648f21795a,500675,gpt-5,"Mays v. Bowen, 837 F.2d 1362 (5th Cir. 1988)",parsed,,1,,v1,2026-05-04T04:00:16Z
311,d4c6e721bc367bc485b5035ec473117f42678c9f09d10875e51983a864652467,507228,gpt-5,"Dawkins v. Bowen, 848 F.2d 1211 (11th Cir. 1988)",parsed,,1,,v1,2026-05-04T04:00:16Z
312,610c8ff79d1e16d6b40ad5a8fd266aae9251a5d4682eeef6b1c0c772b5271179,104275,gpt-5,"Heiser v. Woodruff, 327 U.S. 726 (U.S. 1946)",parsed,,1,,v1,2026-05-04T04:00:16Z
313,05af6da42bff345cea2e0ee5f413225a4d76a7590cb33f9c7bc92e5ec0145a08,614924,gpt-5,"Hollon ex rel. Hollon v. Commissioner of Social Security, 447 F. App'x 377 (6th Cir. 2011)",parsed,,0,,v1,2026-05-04T04:00:16Z
314,edd293d20fba174257f5256eef72a4014fbcdbdbb4a8f5ed8d2d75f2e3f8b93f,675786,gpt-5,"Michels v. United States, 31 F.3d 686 (8th Cir. 1994)",parsed,,1,,v1,2026-05-04T04:00:16Z
315,1f46927ff421989c0731f25b873fb0f83c703fad97dfdc76b14f52185fe1b224,1087669,gpt-5,"Sims v. Apfel, 530 U.S. 103 (U.S. 2000)",parsed,,1,,v1,2026-05-04T04:00:16Z
316,08877b87ef0c6b7c1bae6bb4700118f786d5868a97d701bdd0a09d410c020f89,4848963,gpt-5,"Brown v. Ahern, 676 F.3d 899 (9th Cir. 2012)",parsed,,1,,v1,2026-05-04T04:00:16Z
317,10bf48e8c4be16be8ae0bc2f9c0ccbfa08b2f6eb1bda54bf49ea64c95d5f2fdf,109574,gpt-5,"Mt. Healthy City School District Board of Education v. Doyle, 429 U.S. 274 (U.S. 1977)",parsed,,1,,v1,2026-05-04T04:00:16Z
318,d44ff47555864048a997fcce86cc23f2b4d76e966d9165f12a18b16c19a2f314,112209,gpt-5,"City of Canton v. Harris, 489 U.S. 378 (U.S. 1989)",parsed,,1,,v1,2026-05-04T04:00:16Z
319,89b6b55046d7f142e3b8f1761c11beb75a893278d6bce1a7a518f09c99286f22,4589528,gpt-5,"Fawcett v. Grosu, 915 F.3d 384 (5th Cir. 2019)",parsed,,0,,v1,2026-05-04T04:00:16Z
320,102ea8dd8dab275da19d5c94b68ead58edbb474095990bbd6ee42c594f26ddfb,7350293,gpt-5,"Gonzalez v. Thaler, 565 U.S. 134 (U.S. 2012)",parsed,,1,,v1,2026-05-04T04:00:16Z
321,feb36569b9ad483ab129c0dc0f7d6003dbe324d21320bab1c6fec4c4030fbf71,492745,gpt-5,"TeleVideo Systems, Inc. v. Heidenthal, 826 F.2d 915 (9th Cir. 1987)",parsed,,1,,v1,2026-05-04T04:00:16Z
322,bd0f5114755ce53163ac88f1ed18a7fe9eaee04f2938c23a96e60e661ac6fbfd,4471245,gpt-5,"Jennings v. Rodriguez, 138 S. Ct. 830 (U.S. 2018)",parsed,,1,,v1,2026-05-04T04:00:16Z
323,d22fb40ba7c700594644889246b3d973df7399dc16a08342874eb25fc4ef298f,16729,gpt-5,"Dickerson v. Louisiana, 816 F.2d 220 (5th Cir. 1987)",parsed,,1,,v1,2026-05-04T04:00:16Z
324,3518777e2d82498a0edaa086c661fff3360843a151dc947c43e32c676526cc6d,108263,gpt-5,"Younger v. Harris, 401 U.S. 37 (U.S. 1971)",parsed,,1,,v1,2026-05-04T04:00:16Z
325,0f97470370d9854804525561c8e410b733d3712ba1d50e4641b4c4e6d2b7b695,30544,gpt-5,"Frank v. Barnhart, 326 F.3d 618 (5th Cir. 2003)",parsed,,1,,v1,2026-05-04T04:00:16Z
326,43e68b88109d0043b577a46ec4fe27d6a1d8e6dfe135a707836b64fce4e4028c,27221,gpt-5,"Watson v. Barnhart, 288 F.3d 212 (5th Cir. 2002)",parsed,,1,,v1,2026-05-04T04:00:16Z
327,91b1a789c9fc6b9f01fc58d56a973c6d057458fdf64238b7529e68b53c615c76,8982243,gpt-5,"Perdue Farms, Inc. v. Travelers Cas. & Sur. Co. of Am., 448 F.3d 252 (4th Cir. 2006)",parsed,,1,,v1,2026-05-04T04:00:16Z
328,13e05b1e340f45de260289af880fe78649d16b6512a6bf202385b3ba98627196,112254,gpt-5,"Neitzke v. Williams, 490 U.S. 319 (U.S. 1989)",parsed,,1,,v1,2026-05-04T04:00:16Z
329,9749542a5facc9fae335aa821c374245935cd15ff056452a61f0c576fd4f023e,768393,gpt-5,"Rudnicki v. McCormack, 210 F. Supp. 905 (D.R.I. 1962)",parsed,,1,,v1,2026-05-04T04:00:16Z
330,8be907e6e9ed8f478526ef002aade30c071a723836ca4309dd2fb20f0a7594d5,4768212,gpt-5,"Pulera v. Sarzant, 966 F.3d 540 (7th Cir. 2020)",parsed,,1,,v1,2026-05-04T04:00:16Z
331,b585892f17c749f0fc02990fe6ee013b35de245f9ec681aed071b53932eb202f,174314,gpt-5,"Hatmaker v. Memorial Medical Center, 619 F.3d 741 (7th Cir. 2010)",parsed,,1,,v1,2026-05-04T04:00:16Z
332,24c3a01b0de725f17de352304ebbae61f6d9fd1dd0a4ebd3654e4bb52e557af8,4656979,gpt-5,"Lockett v. Bonson, 937 F.3d 1016 (7th Cir. 2019)",parsed,,1,,v1,2026-05-04T04:00:16Z
333,1b4c45e3cad5e8dcb645e17294bc7c253d9b061ebe18b9e0c7096fc375b9d0c6,112747,gpt-5,"Lujan v. Defenders of Wildlife, 504 U.S. 555 (U.S. 1992)",parsed,,1,,v1,2026-05-04T04:00:16Z
334,d8014ae28a792a98f09a98dc872a54a663060c00b2cb5777b718e27f8d6aceba,2510663,gpt-5,"Oxford Global Resources, Inc. v. Hernandez, 106 F. Supp. 2d 185 (D. Mass. 2000)",parsed,,0,,v1,2026-05-04T04:00:16Z
335,323a6a1c1bf71ec9a310186d4ec035ff8492188a5eec846d84692a5980f9fb72,8986759,gpt-5,"Dube v. State University of New York, 900 F.2d 587 (2d Cir. 1990)",parsed,,1,,v1,2026-05-04T04:00:16Z
336,a5735298cf9d8d12d0b56feeb9c057537ad736f94b9518f7afa4a6aff6b86e89,670563,gpt-5,"Reed v. Bennett, 312 F.3d 1190 (10th Cir. 2002)",parsed,,1,,v1,2026-05-04T04:00:16Z
337,7bc64b37a4bf9da5962f2ef06f73b0e251231b077c904f6cbb3f0851ab87d92e,111630,gpt-5,"City of Los Angeles v. Heller, 475 U.S. 796 (U.S. 1986)",parsed,,1,,v1,2026-05-04T04:00:16Z
338,3a2083d9ee96ffb06d9d917e0ccbf154b8ba1752814ff75106650432d348dca6,726110,gpt-5,"Snipes v. DeTella, 95 F.3d 586 (7th Cir. 1996)",parsed,,1,,v1,2026-05-04T04:00:16Z
339,c2b94fd6a4854296022772550c2ec9b7d775c38c62fb5af32a18a749bc521593,7065151,gpt-5,"State Security Ins. Co. v. Burgos, 145 F.3d 873 (7th Cir. 1998)",parsed,,0,,v1,2026-05-04T04:00:16Z
340,84ed0ad2f123107cee0c8575f4b2bd596c602e2918a70ab064055373f0d8d852,175543,gpt-5,"Santa's Best Craft, LLC v. St. Paul Fire & Marine Ins. Co., 611 F.3d 339 (7th Cir. 2010)",parsed,,1,,v1,2026-05-04T04:00:16Z
341,76ebe38e49ce9390678bbb9ff815dddcd2e2b7aa9b985a24e49ab942b429e43d,8934949,gpt-5,"Podedworny v. Harris, 745 F.2d 210 (3d Cir. 1984)",parsed,,1,,v1,2026-05-04T04:00:16Z
342,518ac1761f1b52b400dc16b8dae2bc8ee35fc3aa67213c3fbcb2c62777c6cd32,622933,gpt-5,"Wright v. Associated Ins. Cos., Inc., 29 F.3d 1244 (7th Cir. 1994)",parsed,,1,,v1,2026-05-04T04:00:16Z
343,e5953e528e8b0faaeb58ab359ff679a5996882fafd868b50b64fce68141ea125,4678100,gpt-5,"Stringer v. Whitley, 942 F.3d 715 (5th Cir. 2019)",parsed,,1,,v1,2026-05-04T04:00:16Z
344,ced06db14eacc3825e651bc8b47b771ea927f9c970d44c3b7b7b81902687904e,793611,gpt-5,"Pinkston v. Madry, 440 F.3d 879 (7th Cir. 2006)",parsed,,1,,v1,2026-05-04T04:00:16Z
345,9dd70ea860a729b4fc83dc0fa7ed12223621fced08f764c1a5ee9cfffe776b2d,1445055,gpt-5,"Sain v. Wood, 512 F.3d 886 (7th Cir. 2008)",parsed,,1,,v1,2026-05-04T04:00:16Z
346,3efeeb607ae1f07df19b4a587f84931d4909256774b51a6b33c2aa17a44d44a0,788614,gpt-5,"Lockett v. Bonson, 937 F.3d 1016 (7th Cir. 2019)",parsed,,1,,v1,2026-05-04T04:00:16Z
347,c84a3993372d9633f16d51ccce2077db63ef8a4f899f8f98d7d580b20ee2d55e,1479476,gpt-5,"McKenna v. Austin, 134 F.2d 659 (D.C. Cir. 1943)",parsed,,1,,v1,2026-05-04T04:00:17Z
348,ff446043934e506cdb8f4c0daa0641dac8c5b60e5736d197b7d4fda6a75fcf15,786891,gpt-5,"Eternity Global Master Fund Ltd. v. Morgan Guaranty Trust Co. of N.Y., 375 F.3d 168 (2d Cir. 2004)",parsed,,1,,v1,2026-05-04T04:00:17Z
349,30d3bae2ec3983bd1cf549f9bd38d405b2c723360f4866e1c5f6350e8bea28f4,781230,gpt-5,"Golembiewski v. Barnhart, 322 F.3d 912 (7th Cir. 2003)",parsed,,1,,v1,2026-05-04T04:00:17Z
350,3fa794ac6b825307292d9308dfae9aaf9068175a027d9619dcdd9c7c441da4c2,112747,gpt-5,"Lujan v. Defenders of Wildlife, 504 U.S. 555 (U.S. Supreme Court 1992)",parsed,,1,,v1,2026-05-04T04:00:17Z
351,8f1b961a35509bcbae7b729a9b792ec1bb5d3faac2ca538b48c81f44b33c3a44,154776,gpt-5,"Aramburu v. Boeing Co., 112 F.3d 1398 (10th Cir. 1997)",parsed,,1,,v1,2026-05-04T04:00:17Z
352,2d2035045fdb1cf8acc053d433ff39ddf99cd579a93d0cfe8d1e8795a7a78a68,1262003,gpt-5,"Mickey v. Zeidler Tool & Die Co., 516 F.3d 516 (6th Cir. 2008)",parsed,,1,,v1,2026-05-04T04:00:17Z
353,800b2f76f1792bcb104ffb57488c9c50bdc72f9fe1e5067fbb25a2851276a7a8,3172729,gpt-5,"A Corp. v. All Am. Plumbing, Inc., 812 F.3d 54 (1st Cir. 2016)",parsed,,1,,v1,2026-05-04T04:00:17Z
354,17d235a3d9d2f6d2b7024b00d158de380ff66ee225acb5acd5caf13138c7b479,447586,gpt-5,"Pepsi–Cola Metropolitan Bottling Co. v. Checkers, Inc., 754 F.2d 10 (1st Cir. 1985)",parsed,,1,,v1,2026-05-04T04:00:17Z
355,b46c356ab2fc86be4be270ca33bb28dd9fd5e4756e37ee924617bec9daf154da,8975865,gpt-5,"Valandingham v. Bojorquez, 866 F.2d 1135 (9th Cir. 1989)",parsed,,1,,v1,2026-05-04T04:00:17Z
356,eac5c6e65a653d946aeba84b6525b5fe0c8efd042269115ff29f802321af12f4,8996640,gpt-5,"Chrysler Credit Corp. v. Country Chrysler, Inc., 928 F.2d 1509 (10th Cir. 1991)",parsed,,1,,v1,2026-05-04T04:00:17Z
357,c616e28046a98ae4a100300ad7fe3f5ee815319a720877c9dfb95f148098ebd1,8440856,gpt-5,"Carvalho v. Equifax Info. Servs., LLC, 629 F.3d 876 (9th Cir. 2010)",parsed,,1,,v1,2026-05-04T04:00:17Z
358,e36d4120a8e73186c39bb6fe24084fb6ea3f223035e91b91568340c7a77bf01f,750633,gpt-5,"Duda v. Board of Education of Franklin Park Public School District No. 84, 133 F.3d 1054 (7th Cir. 1998)",parsed,,1,,v1,2026-05-04T04:00:17Z
359,23ce9b8f5ebc1bd72295d24183d109bb1b29794f9e11b271a5c1b64f3e15cc6b,2649080,gpt-5,"Wong v. PartyGaming Ltd., 589 F.3d 821 (6th Cir. 2009)",parsed,,1,,v1,2026-05-04T04:00:17Z
360,fe244b872e50620eb1522405996b511fffaf78da3882d8b214e713271132a15b,4692640,gpt-5,"Paez v. Secretary, Florida Department of Corrections, 947 F.3d 649 (11th Cir. 2020)",parsed,,1,,v1,2026-05-04T04:00:17Z
361,8da5a869cda0071cb440668b4305e24296cd2eea7280d0e3da74606fc7b8c43a,8438243,gpt-5,"Atchinson v. District of Columbia, 73 F.3d 418 (D.C. Cir. 1996)",parsed,,0,,v1,2026-05-04T04:00:17Z
362,48bbe437e1d56638c3aeecd121380ef61d7f7893aa15527601209119ebf95d84,8921487,gpt-5,"St. Louis Baptist Temple, Inc. v. FDIC, 605 F.2d 1169 (10th Cir. 1979)",parsed,,1,,v1,2026-05-04T04:00:17Z
363,dc40866e30e65551fd6b39c2a61c339819985947377585ae45fa7a9cb0c41aaa,1225833,gpt-5,"Thompson v. Paul, 547 F.3d 1055 (9th Cir. 2008)",parsed,,1,,v1,2026-05-04T04:00:17Z
364,aea14c8a89731c62e709e885ac13cfe277c423dc33e608c20794c08ae2eb2c4f,812946,gpt-5,"Thomas v. EMC Mortgage Corp., 499 F. App'x 337 (5th Cir. 2012)",parsed,,1,,v1,2026-05-04T04:00:17Z
365,577e8226c535393bc0e734484b2f923a848efa80ae58dc83cac8ff5fe22db433,4757654,gpt-5,"TransUnion LLC v. Ramirez, 141 S. Ct. 2190 (U.S. 2021)",parsed,,1,,v1,2026-05-04T04:00:17Z
366,3fc543b68cf25b96c67cd89877cebf9c7c97c7d60290b73d7072f6eb973d2d79,176452,gpt-5,"Renchenski v. Williams, 622 F.3d 315 (3d Cir. 2010)",parsed,,1,,v1,2026-05-04T04:00:17Z
367,b3a2bd4220241e3d977fa25a53d8c7b6c33222c863439c27224346cb7be433ce,2459416,gpt-5,"Armstrong Surgical Center, Inc. v. Armstrong County Memorial Hospital, 185 F.3d 154 (3d Cir. 1999)",parsed,,1,,v1,2026-05-04T04:00:17Z
368,e5bb5f3d3df32181b169ed7553e2f1212cbaf73f46894844798dcb2e6a57c818,,gpt-5,UNKNOWN,unknown,,0,,v1,2026-05-04T04:00:17Z
369,7bb6d9d745602fd6ecaa7ea9c3705014113290ce9d7b5c2456884a30270698dc,186035,gpt-5,"Mashpee Wampanoag Tribal Council, Inc. v. Norton, 336 F.3d 1094 (D.C. Cir. 2003)",parsed,,1,,v1,2026-05-04T04:00:17Z
370,ea52132132ea6c11eedba48733a7cc398233cb1db385c9196a4ebc6567430384,2470639,gpt-5,"Miller v. Chase Home Finance, LLC, 677 F.3d 1113 (11th Cir. 2012)",parsed,,1,,v1,2026-05-04T04:00:17Z
371,6a9567ea88065279f679e8123e3215438bb5eb8308046f4ce21ecfdf5853e99b,1675583,gpt-5,"Medtech Products Inc. v. Ranir, LLC, 596 F. Supp. 2d 778 (S.D.N.Y. 2008)",parsed,,1,,v1,2026-05-04T04:00:17Z
372,d3faf5940ada2a6d348f79889a3ed4926cf4f172b7b1347e9b72aeeccb6dc219,3209888,gpt-5,"Baskin-Robbins Franchising LLC v. Alpenrose Dairy, Inc., 825 F.3d 28 (1st Cir. 2016)",parsed,,1,,v1,2026-05-04T04:00:17Z
373,91650d481b601a502f240c3dad259b10c739627bf9c5b317f415b0a6180597ea,2510663,gpt-5,"Northeast Data Systems, Inc. v. McDonnell Douglas Computer Systems Co., 986 F.2d 607 (1st Cir. 1993)",parsed,,0,,v1,2026-05-04T04:00:17Z
374,14277048ff65f4d88dee311ecbb4ee58fd7270f09535fcc8a62960bc62056583,2239193,gpt-5,"Krajewski v. American Honda Finance Corp., 557 F. Supp. 2d 596 (E.D. Pa. 2008)",parsed,,1,,v1,2026-05-04T04:00:17Z
375,98005864db8e7d2c56b18428bbca54a555e3a603648a1fbfb498972528cb9c48,202048,gpt-5,"Platten v. HG Bermuda Exempted Ltd., 437 F.3d 118 (1st Cir. 2006)",parsed,,1,,v1,2026-05-04T04:00:17Z
376,82038fdfe794c482e6c59c2a56b4ad3da8051029edc4608f1d539fe3aa4f3701,2012554,gpt-5,"In re Ion Media Networks, Inc., 419 B.R. 585 (Bankr. S.D.N.Y. 2009)",parsed,,1,,v1,2026-05-04T04:00:17Z
377,a5abcd3928fb172ffea3248b2aca84c424ce9a6e147237db6f8cde1aab148852,8619482,gpt-5,"Garcia-Catalan v. United States, 734 F.3d 100 (1st Cir. 2013)",parsed,,0,,v1,2026-05-04T04:00:17Z
378,4652e789013f3fe8bee1edef15d191cf64d02368b6e40650d591658d5792540e,198990,gpt-5,"Commercial Union Insurance Co. v. Seven Provinces Insurance Co., 217 F.3d 33 (1st Cir. 2000)",parsed,,1,,v1,2026-05-04T04:00:17Z
379,8d785772866c7f694930d78a3f881ab73576909c431e065694888c13b861d4a3,2672209,gpt-5,"Lexmark International, Inc. v. Static Control Components, Inc., 572 U.S. 118 (2014)",parsed,,1,,v1,2026-05-04T04:00:17Z
380,3425b2ef4e86bc0eee92e86e16e703edd09eedf89cf60df635365f4dbbe99ad2,858532,gpt-5,"Spaulding v. Wells Fargo Bank, N.A., 714 F.3d 769 (4th Cir. 2013)",parsed,,1,,v1,2026-05-04T04:00:17Z
381,6125df429db7ab3b462d329f98b9a8cefe4bdff55b2b7ce78ea661475b49bdf6,2790836,gpt-5,"Law Offices of David Efron v. Matthews & Fullmer Law Firm, 782 F.3d 46 (1st Cir. 2015)",parsed,,1,,v1,2026-05-04T04:00:17Z
