proposition_id,text,normalized_text,holding_verb,first_seen_run_id,first_seen_at
89b6b55046d7f142e3b8f1761c11beb75a893278d6bce1a7a518f09c99286f22,"first quoting Brady v. Klentzman, 515 S.W.3d 878, 887 (Tex. 2017); and then quoting Waste Mgmt. of Tex., Inc. v. Tex. Disposal Sys. Landfill, Inc., 434 S.W.3d 142, 153 (Tex. 2014)","first quoting brady v. klentzman, 515 s.w.3d 878, 887 (tex. 2017); and then quoting waste mgmt. of tex., inc. v. tex. disposal sys. landfill, inc., 434 s.w.3d 142, 153 (tex. 2014)",,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
8be907e6e9ed8f478526ef002aade30c071a723836ca4309dd2fb20f0a7594d5,“[J]ust because the staff declined to provide him with his desired prescription [] medicine . . . does not mean that the course of treatment was objectively unreasonable.”,“[j]ust because the staff declined to provide him with his desired prescription [] medicine . . . does not mean that the course of treatment was objectively unreasonable.”,,v1-backfill-20260504-040014,2026-05-04T04:00:15Z
8c9017fa14616cccf85149b3a1e55ebec0215546fc62a504a81e98b627bcbee2,"“Thus, although 4 all hazardous wastes are solid wastes, not all solid wastes are hazardous wastes.”","“thus, although 4 all hazardous wastes are solid wastes, not all solid wastes are hazardous wastes.”",,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
8d785772866c7f694930d78a3f881ab73576909c431e065694888c13b861d4a3,explaining that the zone of interests test must be treated procedurally like any other “non- jurisdictional issue”,explaining that the zone of interests test must be treated procedurally like any other “non- jurisdictional issue”,,v1-backfill-20260504-040014,2026-05-04T04:00:15Z
8da5a869cda0071cb440668b4305e24296cd2eea7280d0e3da74606fc7b8c43a,"a “complaint should at least set forth minimal facts as to who did what to whom, when, where, and why—although why, when why means the actor’s state of mind, can be averred generally”","a “complaint should at least set forth minimal facts as to who did what to whom, when, where, and why—although why, when why means the actor’s state of mind, can be averred generally”",,v1-backfill-20260504-040014,2026-05-04T04:00:15Z
8de4872a33c8753979008a26ea24b89460b517016cce1efa210330d4953529b9,“The doctrine of prosecutorial vindictiveness . . . precludes action by a prosecutor that is designed to penalize a defendant for invoking any legally protected right[.]” (cleaned up),“the doctrine of prosecutorial vindictiveness . . . precludes action by a prosecutor that is designed to penalize a defendant for invoking any legally protected right[.]” (cleaned up),,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
8f1b961a35509bcbae7b729a9b792ec1bb5d3faac2ca538b48c81f44b33c3a44,“An employee who does not have a similar disciplinary history and performance record as the plaintiff is not similarly situated.”,“an employee who does not have a similar disciplinary history and performance record as the plaintiff is not similarly situated.”,,v1-backfill-20260504-040014,2026-05-04T04:00:15Z
8f7a73a01a54e0d9480c7b87e8e772b3037da6b6ee821d2bf5728fedab357484,stating that testimony of hours worked based on personal knowledge is sufficient evidence under Anderson,stating that testimony of hours worked based on personal knowledge is sufficient evidence under anderson,,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
8ff3cf63e235573f017de708756c234894385f5bf0d3535663d1d10c97576aad,"“To adequately plead an adverse employment action, . . . plaintiff need only show that she was discriminated against, because of a protected characteristic, with respect to hiring, firing, compensation, or the ‘terms, conditions, or privileges of employment’”","“to adequately plead an adverse employment action, . . . plaintiff need only show that she was discriminated against, because of a protected characteristic, with respect to hiring, firing, compensation, or the ‘terms, conditions, or privileges of employment’”",,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
900131fb078ec33eb28a8c3c1e6733be1374ba37c0c49702026dbd7a070d012f,"“When retained to represent a corporation, [an attorney] represents the entity, not its individual shareholders, officers, or directors.”","“when retained to represent a corporation, [an attorney] represents the entity, not its individual shareholders, officers, or directors.”",,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
91650d481b601a502f240c3dad259b10c739627bf9c5b317f415b0a6180597ea,finding that choice-of-law provisions are enforced in Massachusetts courts if enforcement is fair and reasonable,finding that choice-of-law provisions are enforced in massachusetts courts if enforcement is fair and reasonable,,v1-backfill-20260504-040014,2026-05-04T04:00:15Z
9194dd244d911a173ca5f3f3007cc599742802d9a46286539f98fa50ce114d62,"“Because the requirement of personal jurisdiction represents first of all an individual right, it can, like other such rights, be waived.”","“because the requirement of personal jurisdiction represents first of all an individual right, it can, like other such rights, be waived.”",,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
91b1a789c9fc6b9f01fc58d56a973c6d057458fdf64238b7529e68b53c615c76,“[r]efusal to defend is unjustifiable unless it is clear from the face of the underlying complaint that the facts alleged do not fall potentially within the policy’s coverage”,“[r]efusal to defend is unjustifiable unless it is clear from the face of the underlying complaint that the facts alleged do not fall potentially within the policy’s coverage”,,v1-backfill-20260504-040014,2026-05-04T04:00:15Z
93cc446d86727e4d3cddb425f36a6bfcec24950e8eff4308ce71649528edefaa,“We generally do not consider issues raised for the 11 first time during oral argument.” (cleaned up),“we generally do not consider issues raised for the 11 first time during oral argument.” (cleaned up),,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
940d760edbb5ff5fe18a230aad87c57034d95558caebaf214035abf01cfc86c0,"The “Sixth Amendment analysis would comprehend the entire time span from the appellees’ indictment in Superior Court to the dismissal of the federal charges against them, given that the same federal prosecutors controlled both prosecutions.”","the “sixth amendment analysis would comprehend the entire time span from the appellees’ indictment in superior court to the dismissal of the federal charges against them, given that the same federal prosecutors controlled both prosecutions.”",,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
9619a474e9102248315423cd47457905775d02ff7abf55e4bc15666ab5992ce2,affirming district court’s 7 dismissal of a time-barred claim without leave to amend because “any amendments would have 8 been futile”,affirming district court’s 7 dismissal of a time-barred claim without leave to amend because “any amendments would have 8 been futile”,,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
9653bbe40e0a8031fb6b667f2d0970cf435a4466fd4ea3dfd1879fbf0c05c2b4,“The amount of a bond is a determination that rests within the sound discretion of a trial court.”,“the amount of a bond is a determination that rests within the sound discretion of a trial court.”,,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
9749542a5facc9fae335aa821c374245935cd15ff056452a61f0c576fd4f023e,noting that it is self-contradictory to grant leave to appeal in forma pauperis when the same complaint was dismissed for being frivolous,noting that it is self-contradictory to grant leave to appeal in forma pauperis when the same complaint was dismissed for being frivolous,,v1-backfill-20260504-040014,2026-05-04T04:00:15Z
98005864db8e7d2c56b18428bbca54a555e3a603648a1fbfb498972528cb9c48,"noting that the Supreme Judicial Court “recognized” these factors in Attorney General v. M.C.K., Inc., 432 Mass. 546, 555 & n.19, 736 N.E.2d 373, 380–81 & n.19 (2000)","noting that the supreme judicial court “recognized” these factors in attorney general v. m.c.k., inc., 432 mass. 546, 555 & n.19, 736 n.e.2d 373, 380–81 & n.19 (2000)",,v1-backfill-20260504-040014,2026-05-04T04:00:15Z
9dd70ea860a729b4fc83dc0fa7ed12223621fced08f764c1a5ee9cfffe776b2d,"a medical professional is “entitled to deference in treatment decisions unless ‘no minimally competent medical professional would have so responded under these circumstances’ ” (quoting Collignon v. Milwaukee County, 163 F.3d 982, 988 (7th Cir.1998)","a medical professional is “entitled to deference in treatment decisions unless ‘no minimally competent medical professional would have so responded under these circumstances’ ” (quoting collignon v. milwaukee county, 163 f.3d 982, 988 (7th cir.1998)",,v1-backfill-20260504-040014,2026-05-04T04:00:15Z
a5735298cf9d8d12d0b56feeb9c057537ad736f94b9518f7afa4a6aff6b86e89,"where that party has failed to create a genuine dispute, the fact is deemed admitted","where that party has failed to create a genuine dispute, the fact is deemed admitted",,v1-backfill-20260504-040014,2026-05-04T04:00:15Z
a5abcd3928fb172ffea3248b2aca84c424ce9a6e147237db6f8cde1aab148852,"noting that in evaluating a Rule 12(b)(6) motion, courts “can consider (a) ‘implications from documents’ attached to or fairly ‘incorporated into the complaint,’ (b) ‘facts’ susceptible to ‘judicial notice,’ and (c","noting that in evaluating a rule 12(b)(6) motion, courts “can consider (a) ‘implications from documents’ attached to or fairly ‘incorporated into the complaint,’ (b) ‘facts’ susceptible to ‘judicial notice,’ and (c",,v1-backfill-20260504-040014,2026-05-04T04:00:15Z
ab1c62bbd040495d3a5d02f28c28b97aa3d6a452cd6f9f9bbbf6ccc0f0e1e1ec,plaintiff’s likelihood of success is one factor considered in 8 deciding a motion for preliminary injunction,plaintiff’s likelihood of success is one factor considered in 8 deciding a motion for preliminary injunction,,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
ac9469eaa09071ce1369c876477189c441b8398893efca62d9c5d36a66846e35,rejecting lawsuit for lack of subject-matter jurisdiction that was a “thinly veiled and improper attempt[] to collaterally attack [a] conviction in” in a different federal district,rejecting lawsuit for lack of subject-matter jurisdiction that was a “thinly veiled and improper attempt[] to collaterally attack [a] conviction in” in a different federal district,,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
acf2d050be85e30c8a265b6ac46a6bf8a9f3253f3aca13798721518f2455ef9e,"“When a plaintiff files an amended complaint as of right within 21 days after the filing of the motion to dismiss under Rule 12(b), (e), or (f), the amended complaint becomes the operative pleading”","“when a plaintiff files an amended complaint as of right within 21 days after the filing of the motion to dismiss under rule 12(b), (e), or (f), the amended complaint becomes the operative pleading”",,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
aea14c8a89731c62e709e885ac13cfe277c423dc33e608c20794c08ae2eb2c4f,"continued threats to collect upon and enforce a legally enforceable debt, including threatened home foreclosure, insufficient to state a claim of IIED","continued threats to collect upon and enforce a legally enforceable debt, including threatened home foreclosure, insufficient to state a claim of iied",,v1-backfill-20260504-040014,2026-05-04T04:00:15Z
aeb1b6a9febd1224637dd02896db5ec5e2a668eee259f2d613d44b8dafeaad8b,"“The policy of granting exclusive privileges in certain cases, was deemed of so much importance in a national point of view, that power was given to congress in the federal constitution.”","“the policy of granting exclusive privileges in certain cases, was deemed of so much importance in a national point of view, that power was given to congress in the federal constitution.”",,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
aef98c458b963b2bfe4a515d5d7eaa9c33ec8e9fda2bbb4e068f69d7bc7e429e,"“When evidence of such acts is intrinsic to the charged crime, it is not evidence of other acts and is thus wholly unregulated by Rule 404(b).” (cleaned up)","“when evidence of such acts is intrinsic to the charged crime, it is not evidence of other acts and is thus wholly unregulated by rule 404(b).” (cleaned up)",,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
b39aa6b4d7fc3d4ff232df540df322444a3cb39f1251d34723f6706a12615672,concluding the same in the context of a motion to dismiss pursuant to Rule 12(b)(6),concluding the same in the context of a motion to dismiss pursuant to rule 12(b)(6),,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
b3a2bd4220241e3d977fa25a53d8c7b6c33222c863439c27224346cb7be433ce,rejecting tolling argument where challenged “terms” and “implications of [contractual] burdens were apparent” at signing,rejecting tolling argument where challenged “terms” and “implications of [contractual] burdens were apparent” at signing,,v1-backfill-20260504-040014,2026-05-04T04:00:15Z
b3bc7cdf667d0868bb79bb02293c74307785e14a9cbbd4e9cf9b01a3eca47a12,upholding admission of other crimes evidence where the district court “prevented the government from soliciting testimony about particularly prejudicial details”,upholding admission of other crimes evidence where the district court “prevented the government from soliciting testimony about particularly prejudicial details”,,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
b46c356ab2fc86be4be270ca33bb28dd9fd5e4756e37ee924617bec9daf154da,“[L]abeling an inmate a snitch has the potential for great harm and may violate constitutional guarantees.”,“[l]abeling an inmate a snitch has the potential for great harm and may violate constitutional guarantees.”,,v1-backfill-20260504-040014,2026-05-04T04:00:15Z
b585892f17c749f0fc02990fe6ee013b35de245f9ec681aed071b53932eb202f,"“Where a plaintiff states a plausible claim for relief under one discernable legal theory, we start and end there.”","“where a plaintiff states a plausible claim for relief under one discernable legal theory, we start and end there.”",,v1-backfill-20260504-040014,2026-05-04T04:00:15Z
b8a6363c1c067004bf070fe4b819bcfb0f0db0e1414a67aa519241e56ec1e8cf,rejecting government proposal to “[a]llow[] the Government to use the remission process [provided in 21 U.S.C. § 853(i,rejecting government proposal to “[a]llow[] the government to use the remission process [provided in 21 u.s.c. § 853(i,,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
bd0f5114755ce53163ac88f1ed18a7fe9eaee04f2938c23a96e60e661ac6fbfd,explaining that “$§1225(b)(1) and 1225(b)(2) thus mandate detention of applicants for admission until certain proceedings have concluded”,explaining that “$§1225(b)(1) and 1225(b)(2) thus mandate detention of applicants for admission until certain proceedings have concluded”,,v1-backfill-20260504-040014,2026-05-04T04:00:15Z
bd63056ef2111c1f24dcfcd70335495cebf8f1ef03777545d11efffb3a15109f,"noting that “California has the 2 “discovery rule” of tolling, “which postpones accrual of a cause of action until the plaintiff 3 discovers, or has reason to discover, the cause of action.","noting that “california has the 2 “discovery rule” of tolling, “which postpones accrual of a cause of action until the plaintiff 3 discovers, or has reason to discover, the cause of action.",,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
c2b94fd6a4854296022772550c2ec9b7d775c38c62fb5af32a18a749bc521593,observing that an “insurer that breaches its duty to defend and abandons its insured is estopped from later invoking policy defenses to indemnity”,observing that an “insurer that breaches its duty to defend and abandons its insured is estopped from later invoking policy defenses to indemnity”,,v1-backfill-20260504-040014,2026-05-04T04:00:15Z
c39576376bd499c3aedc48c82ff46036f3ee5ddb31e359fc5e5b7dc7953f3ab0,“The felony murder rule is too deeply rooted in Anglo-American jurisprudence to be questioned now.”,“the felony murder rule is too deeply rooted in anglo-american jurisprudence to be questioned now.”,,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
c616e28046a98ae4a100300ad7fe3f5ee815319a720877c9dfb95f148098ebd1,"finding that, unless there is a showing that a credit card issuer operated as a consumer reporting agency governed by § 1681i, a cause of action against a furnisher under § 1681i is improper","finding that, unless there is a showing that a credit card issuer operated as a consumer reporting agency governed by § 1681i, a cause of action against a furnisher under § 1681i is improper",,v1-backfill-20260504-040014,2026-05-04T04:00:15Z
c84a3993372d9633f16d51ccce2077db63ef8a4f899f8f98d7d580b20ee2d55e,“A release extinguishes a cause of action whereas a covenant not to sue affects only the right to bring suit and not the cause of action itself.”,“a release extinguishes a cause of action whereas a covenant not to sue affects only the right to bring suit and not the cause of action itself.”,,v1-backfill-20260504-040014,2026-05-04T04:00:15Z
ced06db14eacc3825e651bc8b47b771ea927f9c970d44c3b7b7b81902687904e,“[W]hen a prisoner chooses not to receive treatment . . . the doctor is not deliberately indifferent.”,“[w]hen a prisoner chooses not to receive treatment . . . the doctor is not deliberately indifferent.”,,v1-backfill-20260504-040014,2026-05-04T04:00:15Z
d22fb40ba7c700594644889246b3d973df7399dc16a08342874eb25fc4ef298f,"“As the Fifth Circuit has explained, usually ‘custody’ signifies incarceration or supervised release, but in general it encompasses most restrictions on liberty resulting from a criminal conviction.”","“as the fifth circuit has explained, usually ‘custody’ signifies incarceration or supervised release, but in general it encompasses most restrictions on liberty resulting from a criminal conviction.”",,v1-backfill-20260504-040014,2026-05-04T04:00:15Z
d3faf5940ada2a6d348f79889a3ed4926cf4f172b7b1347e9b72aeeccb6dc219,"“The transmission of information into Massachusetts by way of the mails, the internet, or the telephone is decidedly a contact for . . . the relatedness analysis.”","“the transmission of information into massachusetts by way of the mails, the internet, or the telephone is decidedly a contact for . . . the relatedness analysis.”",,v1-backfill-20260504-040014,2026-05-04T04:00:15Z
d44ff47555864048a997fcce86cc23f2b4d76e966d9165f12a18b16c19a2f314,“[T]he focus [in a failure to train claim] must be on the adequacy of the training program in relation to the tasks the particular officers must perform.”,“[t]he focus [in a failure to train claim] must be on the adequacy of the training program in relation to the tasks the particular officers must perform.”,,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
d4c6e721bc367bc485b5035ec473117f42678c9f09d10875e51983a864652467,"holding that if the claimant cannot afford or obtain prescribed treatment or medication, the condition may still be disabling","holding that if the claimant cannot afford or obtain prescribed treatment or medication, the condition may still be disabling",,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
d8014ae28a792a98f09a98dc872a54a663060c00b2cb5777b718e27f8d6aceba,"“In certain circumstances, maintaining stability within an employer’s workforce can be a legitimate business interest and thus the basis for a restrictive covenant.”","“in certain circumstances, maintaining stability within an employer’s workforce can be a legitimate business interest and thus the basis for a restrictive covenant.”",,v1-backfill-20260504-040014,2026-05-04T04:00:15Z
dc28c311fcf8a4da61515f479f9bcecd6458926319a30f9a9644c78d4373c9af,explaining that a court need not “accept as true the complaint’s factual allegations insofar as they contradict exhibits to the complaint”,explaining that a court need not “accept as true the complaint’s factual allegations insofar as they contradict exhibits to the complaint”,,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
dc40866e30e65551fd6b39c2a61c339819985947377585ae45fa7a9cb0c41aaa,“[Plaintiffs] waited until they lost before asking for certification. This is almost always fatal unless the court sees strong policy reasons to insist on certification itself.”,“[plaintiffs] waited until they lost before asking for certification. this is almost always fatal unless the court sees strong policy reasons to insist on certification itself.”,,v1-backfill-20260504-040014,2026-05-04T04:00:15Z
e21ce2f2a7095a6be208a975397fe5963e1025a2f0812f8111f3102a463db027,exercising supplemental jurisdiction over state law claims because they arose out of the same facts as the plaintiff’s RICO claims,exercising supplemental jurisdiction over state law claims because they arose out of the same facts as the plaintiff’s rico claims,,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
e36d4120a8e73186c39bb6fe24084fb6ea3f223035e91b91568340c7a77bf01f,"“[A]n amended complaint normally is treated as completely replacing the former pleading, even the residual claim for damages disappeared . . . when the district court granted the motion to amend.”","“[a]n amended complaint normally is treated as completely replacing the former pleading, even the residual claim for damages disappeared . . . when the district court granted the motion to amend.”",,v1-backfill-20260504-040014,2026-05-04T04:00:15Z
e411eb2fa437af22c49cfdc878b51565d40b87d9c8025f0ba44df6c96a0fd4b0,explaining that the exclusionary rule “applies only where it results in appreciable deterrence” (cleaned up),explaining that the exclusionary rule “applies only where it results in appreciable deterrence” (cleaned up),,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
e56c8d2d47d6385240bc80db96eea7c3d2206489f9f95472a0cc15a8a1feef94,reserving the question of whether “the Fourth Amendment entails an ‘in the presence’ requirement for purposes of misdemeanor arrests”,reserving the question of whether “the fourth amendment entails an ‘in the presence’ requirement for purposes of misdemeanor arrests”,,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
e5953e528e8b0faaeb58ab359ff679a5996882fafd868b50b64fce68141ea125,“[W]e have held that worry and anxiety are not the kind of concrete injury essential to standing.”,“[w]e have held that worry and anxiety are not the kind of concrete injury essential to standing.”,,v1-backfill-20260504-040014,2026-05-04T04:00:15Z
e5bb5f3d3df32181b169ed7553e2f1212cbaf73f46894844798dcb2e6a57c818,"explaining that holdover tenant became tenant at will “upon the terms of the expired, written lease” (citing Boudreau v. Johnson, 134 N.E. 359, 361 (Mass. 1922))","explaining that holdover tenant became tenant at will “upon the terms of the expired, written lease” (citing boudreau v. johnson, 134 n.e. 359, 361 (mass. 1922))",,v1-backfill-20260504-040014,2026-05-04T04:00:15Z
ea52132132ea6c11eedba48733a7cc398233cb1db385c9196a4ebc6567430384,dismissing a claim for breach of the implied covenant of good faith and fair dealing where plaintiffs failed to allege that defendants were under any obligation to modify their mortgage terms,dismissing a claim for breach of the implied covenant of good faith and fair dealing where plaintiffs failed to allege that defendants were under any obligation to modify their mortgage terms,,v1-backfill-20260504-040014,2026-05-04T04:00:15Z
eac5c6e65a653d946aeba84b6525b5fe0c8efd042269115ff29f802321af12f4,noting that “a court can sua sponte order a transfer even absent a motion from either party”,noting that “a court can sua sponte order a transfer even absent a motion from either party”,,v1-backfill-20260504-040014,2026-05-04T04:00:15Z
edd293d20fba174257f5256eef72a4014fbcdbdbb4a8f5ed8d2d75f2e3f8b93f,"“Under [Section 2675(b)], claimants under the FTCA cannot claim more than asked for in their administrative claims unless it is justified by newly discovered evidence.”","“under [section 2675(b)], claimants under the ftca cannot claim more than asked for in their administrative claims unless it is justified by newly discovered evidence.”",,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
f1a0639fc050d29a84185593300100b30aae65cd16a150609e7f71d912b12c77,“[T]he mere fact that the infliction of the harm is upon condition does not by any means preclude it from being a threat within the meaning of the Code.”,“[t]he mere fact that the infliction of the harm is upon condition does not by any means preclude it from being a threat within the meaning of the code.”,,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
f2094939afa4e597c43994356c85e6d68777cbdb0ee300bcca73f42cf3fe0115,"“We said ‘discard’ means to ‘cast aside; reject; abandon; give up.’” (quoting Ecological 23 Rts. Found., 713 F.3d at 515)","“we said ‘discard’ means to ‘cast aside; reject; abandon; give up.’” (quoting ecological 23 rts. found., 713 f.3d at 515)",,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
f442bc5d1b0fd755b5e77fd5a510ed612132c6ba7307bebd54678c11e54012fb,finding that a claim for abuse of process is subject to California’s personal injury statute of limitations,finding that a claim for abuse of process is subject to california’s personal injury statute of limitations,,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
f717d55b43fd9efb89e26b147f4d3a5815177897eba98cf62cf4cbc505f8465a,"“Where, as here, there is no applicable 26 federal statute governing personal jurisdiction, the district court applies the law of the state in 27 which the district court sits.”","“where, as here, there is no applicable 26 federal statute governing personal jurisdiction, the district court applies the law of the state in 27 which the district court sits.”",,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
f8c71c283aaf3e68f6b38f9796bab41c58669ae69e1d0c7f002f2885e32d61a2,finding that the plaintiff “diligent[ly] pursued [ ] a variety of avenues” in the three years before filing its preliminary injunction motion and therefore the court declined to find that the plaintiff unreasonably delayed its motion,finding that the plaintiff “diligent[ly] pursued [ ] a variety of avenues” in the three years before filing its preliminary injunction motion and therefore the court declined to find that the plaintiff unreasonably delayed its motion,,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
f961ab2b1cc8dde0b17607945d1fe5001afcabd17b2778a66319c79bd4bc3c8d,"recognizing that under both South Dakota and D.C. law, the use of a credit card can constitute assent to an arbitration provision in the accompanying agreement","recognizing that under both south dakota and d.c. law, the use of a credit card can constitute assent to an arbitration provision in the accompanying agreement",,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
fe244b872e50620eb1522405996b511fffaf78da3882d8b214e713271132a15b,“Motions to dismiss habeas petitions pursuant to Fed. R. Civ. P. 12(b)(6) are not inconsistent with habeas rules.”,“motions to dismiss habeas petitions pursuant to fed. r. civ. p. 12(b)(6) are not inconsistent with habeas rules.”,,v1-backfill-20260504-040014,2026-05-04T04:00:15Z
fea6a051c4c7878aff74ef45b31295ef549453b700b729a34574a80eb598280e,"“When a district court finds that a lawsuit involves an arbitrable dispute, and a party requests a stay pending arbitration, § 3 of the FAA compels the court to stay the proceeding.”","“when a district court finds that a lawsuit involves an arbitrable dispute, and a party requests a stay pending arbitration, § 3 of the faa compels the court to stay the proceeding.”",,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
feb36569b9ad483ab129c0dc0f7d6003dbe324d21320bab1c6fec4c4030fbf71,"“After a default judgment, the plaintiff’s well-pleaded factual allegations are taken as true, except regarding damages.”","“after a default judgment, the plaintiff’s well-pleaded factual allegations are taken as true, except regarding damages.”",,v1-backfill-20260504-040014,2026-05-04T04:00:14Z
ff446043934e506cdb8f4c0daa0641dac8c5b60e5736d197b7d4fda6a75fcf15,ambiguities in contract create question of fact that cannot be resolved on a motion to dismiss,ambiguities in contract create question of fact that cannot be resolved on a motion to dismiss,,v1-backfill-20260504-040014,2026-05-04T04:00:15Z
